"P1_DEPARTAMENTO";"Energia";"Gas_red";"Y";"N_hogar";"Jefe_sex";"Jefe_edad";"menores";"Jefe_educ_sec";"Jefe_educ_ter";"avg_edad";"Casa";"Apartamento";"Habitacion";"Casa_Ind";"ln_PERCAPITA"
"08";1;1;2;3;1;49;1;1;0;32.6666666666667;1;0;0;0;13.5797882244432
"50";1;1;2;4;2;39;2;0;1;33;1;0;0;0;14.209240409854
"86";0;0;4;2;1;68;0;0;0;61;1;0;0;0;12.8435309202295
"86";0;0;4;1;2;68;0;0;0;68;1;0;0;0;12.4157931765122
"19";1;0;4;4;1;39;1;0;0;42;1;0;0;0;12.6081988523728
"86";0;0;4;1;2;54;0;0;0;54;1;0;0;0;13.1223633774043
"41";1;0;4;2;1;26;0;1;0;26.5;1;0;0;0;13.4588356140255
"41";1;0;4;5;1;33;3;1;0;16.4;1;0;0;0;12.6443275764613
"41";1;0;4;4;2;47;0;1;0;35.5;1;0;0;0;12.3779229024568
"41";1;0;4;1;1;57;0;0;0;57;1;0;0;0;13.0815413828841
"70";1;0;6;4;1;40;2;1;1;22;1;0;0;0;12.2686561318319
"41";1;0;6;4;1;31;2;1;0;18.25;1;0;0;0;12.4490188241406
"86";0;0;4;4;1;36;2;1;0;22.25;1;0;0;0;12.5320735822841
"70";1;0;6;1;1;70;0;0;0;70;1;0;0;0;13.6569055277876
"08";1;0;4;1;1;61;0;0;0;61;1;0;0;0;13.4588356140255
"70";1;0;6;3;1;66;0;1;0;54.6666666666667;1;0;0;0;12.888046525492
"70";1;0;6;4;2;60;0;1;0;57.25;1;0;0;0;12.5245263766487
"19";1;0;4;9;1;49;5;1;0;21.5555555555556;1;0;0;0;13.0266271809419
"08";1;0;4;6;1;51;1;0;0;37.6666666666667;1;0;0;0;12.0533098909778
"19";1;0;4;2;1;47;0;0;0;45;1;0;0;0;12.8346813049525
"08";1;0;1;2;2;54;0;1;0;67.5;0;0;1;0;11.8191839229949
"19";1;0;4;4;1;37;2;1;0;20.5;1;0;0;0;12.5945893824084
"08";1;0;4;2;1;75;0;0;0;57.5;1;0;0;0;12.4684369099977
"20";1;0;4;3;1;44;1;0;0;33.6666666666667;1;0;0;0;12.9637583472277
"20";1;0;4;3;1;75;0;0;0;57.6666666666667;1;0;0;0;12.8302269546032
"20";1;0;4;1;1;56;0;0;0;56;1;0;0;0;12.3458345879053
"20";1;0;4;2;1;55;0;0;0;54.5;1;0;0;0;12.0725412529057
"20";1;0;4;2;1;52;0;0;0;55;1;0;0;0;11.7360690162844
"20";1;0;7;2;1;66;0;0;0;53.5;1;0;0;0;14.7671684336757
"20";1;0;4;4;1;36;2;0;0;21.75;1;0;0;0;11.5852461265499
"95";1;0;4;2;1;44;1;1;0;30;1;0;0;0;13.6848322343222
"95";1;0;6;7;1;57;5;0;0;25;1;0;0;0;12.2915948189683
"95";1;0;4;4;1;41;2;1;0;23;1;0;0;0;12.1281111040605
"44";0;0;6;1;1;78;0;0;0;78;0;0;0;1;12.5305686911047
"20";1;0;4;4;1;65;0;0;0;42.5;1;0;0;0;11.9058117908715
"41";1;0;6;5;1;61;0;0;0;54;1;0;0;0;13.0236474044652
"95";1;0;6;2;1;59;0;0;0;58.5;1;0;0;0;14.0033722951338
"44";0;0;6;7;1;43;5;0;0;18.1428571428571;0;0;0;1;11.2868012855179
"68";1;0;4;4;2;58;0;1;0;58.25;1;0;0;0;12.9524643406089
"05";1;0;4;3;1;30;1;0;1;20.6666666666667;1;0;0;0;12.9400418206104
"68";1;1;2;7;1;59;2;0;0;30.7142857142857;1;0;0;0;12.8637776794402
"86";0;0;4;1;2;77;0;0;0;77;1;0;0;0;16.8273622133981
"41";1;0;4;6;1;23;4;1;0;12.6666666666667;1;0;0;0;12.4614682406816
"86";0;0;4;2;1;38;1;0;0;24;1;0;0;0;12.683858415218
"20";1;1;2;3;2;33;2;0;0;18.6666666666667;1;0;0;0;12.5890648977863
"19";1;0;4;2;1;59;0;0;0;59.5;1;0;0;0;13.00489279293
"41";1;0;6;3;1;47;0;0;1;61.6666666666667;1;0;0;0;12.8391159020204
"19";1;0;6;5;1;57;2;0;0;28.8;1;0;0;0;12.2060726455302
"19";1;0;4;4;1;33;2;0;1;21;1;0;0;0;13.7470086373698
"68";1;0;4;3;1;58;0;1;0;48.6666666666667;1;0;0;0;11.8414295319423
"05";1;0;4;1;2;63;0;0;1;63;1;0;0;0;14.5086577385242
"08";1;0;1;5;2;38;3;1;0;22;1;0;0;0;12.5389670608035
"08";1;0;4;4;1;65;0;1;0;40.25;1;0;0;0;13.524489584247
"95";1;0;6;2;1;53;0;0;0;55.5;1;0;0;0;14.1005641790624
"20";1;0;4;3;1;66;0;0;0;50.3333333333333;0;1;0;0;13.1615840905576
"08";1;0;6;2;1;57;0;0;0;62;0;0;1;0;12.3602233253574
"20";1;0;4;1;1;69;0;0;0;69;1;0;0;0;11.289781913656
"86";0;0;4;3;1;31;1;1;0;18.3333333333333;1;0;0;0;12.9945300058944
"19";1;0;4;4;2;24;3;1;0;8.25;1;0;0;0;12.4636176235617
"86";0;0;4;2;1;72;0;0;0;68;1;0;0;0;13.4741932696799
"68";1;0;4;1;2;58;0;1;0;58;1;0;0;0;14.1703838799564
"20";1;0;4;1;2;65;0;0;0;65;1;0;0;0;11.6812607797894
"41";1;0;4;4;1;33;2;1;0;19;1;0;0;0;12.5153938930854
"86";0;0;4;6;2;49;2;1;0;47.3333333333333;1;0;0;0;12.3566455040095
"63";1;0;4;2;1;64;0;0;0;59;1;0;0;0;12.4292161968444
"08";1;0;4;2;1;32;0;0;0;34;1;0;0;0;13.4588356140255
"20";1;0;4;2;2;23;1;1;0;13.5;0;1;0;0;13.0151492930972
"70";1;0;4;2;1;26;0;1;0;37;1;0;0;0;12.7656884334656
"20";1;0;4;3;2;49;1;1;0;38;1;0;0;0;12.1483258233178
"13";1;0;6;3;2;45;0;0;0;40.6666666666667;1;0;0;0;12.3139300413866
"20";1;0;4;1;1;61;0;0;0;61;1;0;0;0;13.3847276418718
"76";1;0;4;3;2;41;1;1;0;50;1;0;0;0;11.8844890214027
"19";1;0;4;1;1;37;0;1;0;37;1;0;0;0;13.0170028617465
"20";1;0;4;3;2;38;2;1;0;24;1;0;0;0;12.9400418206104
"20";0;0;4;1;1;49;0;0;0;49;1;0;0;0;15.9437422638135
"41";1;0;4;3;1;50;0;0;0;41.6666666666667;1;0;0;0;12.8824127077737
"13";1;0;6;3;1;43;1;1;0;32;1;0;0;0;12.493754717982
"41";1;0;4;3;1;25;1;1;0;21.3333333333333;1;0;0;0;13.9465388203707
"95";1;0;4;3;1;37;1;0;0;23;1;0;0;0;12.0237510887362
"41";1;0;6;1;1;44;0;0;0;44;1;0;0;0;13.6569055277876
"41";1;0;6;1;1;50;0;0;0;50;1;0;0;0;13.5923670066501
"95";1;0;6;3;1;58;1;0;0;41.6666666666667;1;0;0;0;12.8566602116713
"86";0;0;6;1;1;82;0;0;0;82;1;0;0;0;11.5537474594905
"20";1;0;6;2;2;63;0;0;0;59;1;0;0;0;10.3089526606443
"20";1;1;2;2;2;32;1;0;0;19;1;0;0;0;12.4157931765122
"86";0;0;4;3;1;65;1;0;0;46.3333333333333;1;0;0;0;15.6593616139708
"76";1;1;2;3;1;49;1;0;1;38;0;1;0;0;12.7892189308758
"20";1;1;2;6;1;54;4;1;0;27;1;0;0;0;12.4630807107971
"08";1;0;6;2;1;73;0;1;0;72;0;0;0;0;11.0821425488778
"08";1;0;4;4;2;30;3;0;0;14.25;1;0;0;0;12.0937434605563
"19";1;0;7;3;1;30;1;0;0;24;1;0;0;0;12.2420830830532
"20";1;1;2;1;2;38;0;1;0;38;1;0;0;0;13.0353520004147
"41";1;0;6;2;1;50;0;0;0;50.5;1;0;0;0;13.5388783216991
"20";1;0;4;4;1;27;2;1;0;18;1;0;0;0;12.2861153532037
"08";1;0;1;5;1;29;3;1;0;14.6;1;0;0;0;11.8775685785581
"08";1;0;1;3;1;25;1;0;0;15;0;0;1;0;9.90348755253613
"19";1;0;6;5;1;42;4;0;0;13.8;1;0;0;0;11.165729264986
"41";1;1;2;2;1;32;0;1;0;27.5;1;0;0;0;13.0170028617465
"20";1;0;6;1;1;56;0;0;0;56;1;0;0;0;14.1870741143968
"85";1;1;2;1;1;49;0;0;0;49;1;0;0;0;11.0020998412042
"20";1;1;2;5;2;40;3;0;0;21.6;1;0;0;0;12.0895388292742
"19";1;0;4;6;1;38;4;0;0;20.3333333333333;1;0;0;0;11.800607537422
"20";1;0;4;1;1;78;0;0;0;78;1;0;0;0;17.037581273729
"68";1;0;4;4;1;54;0;0;0;37;1;0;0;0;13.3046849341983
"08";1;0;1;4;2;29;3;1;0;12;1;0;0;0;11.9932918812515
"68";1;0;4;1;2;36;0;1;0;36;1;0;0;0;13.7101500423064
"41";1;0;4;2;1;39;0;1;0;40;1;0;0;0;13.1021606700868
"95";1;0;6;4;1;32;2;0;0;20;1;0;0;0;13.0362606783509
"85";1;1;2;2;1;53;0;0;0;50.5;1;0;0;0;14.9388154592228
"19";1;0;4;1;2;67;0;0;0;67;1;0;0;0;13.5410737122625
"41";1;1;2;2;1;57;0;0;0;55;1;0;0;0;13.1223633774043
"68";1;0;4;3;2;49;0;1;0;50.6666666666667;1;0;0;0;13.5498073922313
"41";1;1;2;4;1;31;2;1;0;18.5;1;0;0;0;12.4587749990859
"19";1;0;6;7;1;50;3;1;0;24.4285714285714;1;0;0;0;12.4332082181139
"20";1;1;2;2;1;71;0;1;0;69.5;1;0;0;0;12.6915804613119
"70";1;0;6;2;2;60;0;0;0;61.5;1;0;0;0;12.1415341243926
"19";1;0;6;4;1;54;0;1;0;35.5;1;0;0;0;12.4684369099977
"95";1;0;4;3;1;49;1;0;0;23.6666666666667;1;0;0;0;12.4511951035632
"95";0;0;4;4;1;29;2;1;0;13.75;1;0;0;0;12.4292161968444
"20";1;1;2;5;1;49;1;0;1;41.4;1;0;0;0;12.2922503417712
"20";1;0;4;3;2;38;2;1;0;16;1;0;0;0;12.7399635422272
"20";1;1;2;1;1;68;0;0;1;68;1;0;0;0;14.4032972228664
"19";1;0;6;3;1;41;1;1;0;27;1;0;0;0;12.3602233253574
"19";1;0;6;4;1;35;2;1;0;17.5;1;0;0;0;11.5497394380929
"19";1;0;5;5;1;37;3;0;0;19.8;1;0;0;0;11.5711943730942
"68";1;1;2;2;2;32;1;1;0;22;0;1;0;0;13.7101500423064
"13";1;0;6;2;2;89;0;0;0;65.5;1;0;0;0;12.8555726639839
"15";1;0;4;1;2;69;0;0;0;69;1;0;0;0;13.2707833825226
"20";1;0;4;3;1;42;1;0;0;33;1;0;0;0;12.7168982692962
"95";1;0;4;3;2;21;2;1;0;13.6666666666667;1;0;0;0;13.0170028617465
"41";1;0;4;5;1;36;3;1;0;18.8;1;0;0;0;14.0931422945626
"41";0;0;4;3;1;29;1;0;0;20.6666666666667;1;0;0;0;12.7168982692962
"15";1;0;4;2;1;72;0;0;0;69;1;0;0;0;13.4150329913671
"19";1;0;6;4;1;46;2;0;0;27.25;1;0;0;0;11.9511803959014
"20";0;0;6;1;1;78;0;0;0;78;1;0;0;0;12.5776362019627
"23";1;0;4;4;1;42;1;1;0;27.5;1;0;0;0;13.8373535858867
"20";1;0;4;2;2;48;1;0;0;33;1;0;0;0;12.3883942023241
"19";1;0;6;4;1;59;2;1;0;25;1;0;0;0;12.0435537160324
"86";0;0;6;2;2;50;1;0;0;30.5;1;0;0;0;11.5852461265499
"19";1;0;6;1;1;69;0;0;0;69;1;0;0;0;12.1007121298723
"19";1;0;6;3;1;42;0;0;1;34.6666666666667;1;0;0;0;12.7000911509798
"15";1;0;6;2;2;51;0;0;0;58;1;0;0;0;12.9299914847569
"95";1;0;4;4;2;39;1;0;0;36.5;1;0;0;0;13.3109154839489
"86";1;0;4;4;2;45;2;1;0;27.75;1;0;0;0;12.3238556811866
"19";1;0;5;2;1;80;0;0;0;71.5;1;0;0;0;11.7360690162844
"20";1;0;6;3;1;57;0;1;0;47.3333333333333;1;0;0;0;10.1486100105691
"15";1;0;4;2;1;54;0;0;0;48;1;0;0;0;12.6115377536383
"20";1;0;6;1;2;56;0;0;0;56;1;0;0;0;13.4199957807093
"13";1;0;4;3;1;33;2;0;0;17.3333333333333;1;0;0;0;12.2060726455302
"20";1;0;4;1;1;70;0;0;0;70;1;0;0;0;12.316420702699
"41";1;1;2;1;1;20;0;1;0;20;1;0;0;0;13.8155105579643
"08";1;0;4;2;1;67;0;1;0;67;1;0;0;0;13.4588356140255
"13";1;0;6;5;1;70;3;0;0;29.6;1;0;0;0;11.9183905730784
"86";1;0;4;4;1;47;2;1;0;26.5;1;0;0;0;12.4780063610138
"20";1;0;6;2;1;85;0;0;0;83;1;0;0;0;13.1711535415738
"20";1;0;6;2;2;47;1;0;0;28;1;0;0;0;11.929440409265
"20";1;0;4;1;1;26;0;1;0;26;1;0;0;0;13.3046849341983
"20";1;0;4;1;1;72;0;0;0;72;1;0;0;0;11.5617156291397
"76";1;0;4;3;1;65;0;0;0;45.3333333333333;1;0;0;0;13.6095791355312
"13";1;0;4;3;2;29;2;1;0;15.3333333333333;1;0;0;0;12.0882896098738
"13";1;0;4;1;1;58;0;0;0;58;0;0;1;0;13.3184782563306
"20";1;0;4;4;1;39;2;0;0;20.75;1;0;0;0;13.083968989417
"95";1;0;6;2;1;49;0;0;0;46;1;0;0;0;12.8992198260901
"13";1;0;4;1;1;62;0;1;0;62;1;0;0;0;13.3692234553359
"13";1;0;4;4;2;50;2;1;0;28.5;1;0;0;0;11.4876076569859
"20";1;0;1;5;1;38;3;0;0;23;1;0;0;0;12.7197940724082
"13";1;0;4;6;1;53;3;1;0;23.6666666666667;1;0;0;0;12.4501075558758
"20";1;0;4;2;1;44;0;1;0;43;0;0;1;0;12.2060726455302
"13";1;0;4;2;2;83;0;1;0;66;1;0;0;0;12.7512996960135
"41";1;0;6;1;1;74;0;0;0;74;1;0;0;0;12.9754089644477
"19";1;0;6;1;1;48;0;0;0;48;1;0;0;0;13.973226303956
"86";0;0;6;4;2;24;3;0;0;9.75;1;0;0;0;12.0508797561245
"86";0;0;4;1;1;48;0;0;0;48;1;0;0;0;13.9108207377686
"41";1;0;6;4;1;52;2;0;0;30.5;1;0;0;0;12.7967486507839
"15";1;0;6;1;2;72;0;0;0;72;1;0;0;0;12.3458345879053
"19";1;0;6;2;2;49;1;0;0;30;1;0;0;0;12.916158880147
"13";1;0;4;2;1;25;0;1;0;26;1;0;0;0;12.6915804613119
"20";1;0;4;6;1;29;4;1;0;12.6666666666667;1;0;0;0;12.1459687214605
"19";1;0;6;4;1;30;2;1;0;19.25;1;0;0;0;12.1934938633233
"20";1;0;4;4;1;34;2;1;0;21.5;1;0;0;0;15.1454990828731
"68";1;1;2;2;1;33;1;0;1;21.5;1;0;0;0;14.018451401961
"08";1;0;1;4;1;34;2;1;0;16.5;0;1;0;0;12.9916850537622
"86";1;0;4;3;2;32;1;0;0;27.6666666666667;1;0;0;0;11.289781913656
"68";1;1;2;2;1;70;0;0;0;69.5;1;0;0;0;13.3455069287185
"41";1;0;6;5;1;35;3;1;1;18.4;1;0;0;0;12.3946247520748
"76";1;0;4;5;1;78;0;1;0;55;1;0;0;0;12.5061772379805
"19";1;0;4;1;1;64;0;1;0;64;1;0;0;0;14.0116254368906
"86";0;0;4;2;2;33;1;1;0;25.5;1;0;0;0;13.3847276418718
"41";1;1;2;2;1;73;0;0;0;69.5;1;0;0;0;11.8758309586596
"23";1;0;4;3;1;50;1;0;0;35;1;0;0;0;12.5153938930854
"08";1;0;6;4;1;47;2;0;0;24.75;1;0;0;0;12.1710929266341
"19";1;0;4;2;1;62;0;0;0;68.5;1;0;0;0;13.1323137082575
"23";1;0;4;6;1;77;0;0;0;50.6666666666667;1;0;0;0;12.8376398869923
"15";1;0;4;5;1;44;1;0;0;26;1;0;0;0;11.6217798698823
"68";1;1;2;1;1;31;0;0;1;31;0;1;0;0;15.7297334507498
"70";1;0;6;1;2;46;0;0;0;46;1;0;0;0;11.5774639861078
"20";1;0;4;6;1;47;3;1;0;24.1666666666667;1;0;0;0;12.1892655272138
"08";1;0;4;2;1;68;0;0;1;69;1;0;0;0;14.9141228466324
"19";1;0;6;3;1;58;0;0;0;47.6666666666667;1;0;0;0;12.863592648447
"19";1;0;6;6;2;33;4;0;0;19;1;0;0;0;11.8283442923936
"23";1;0;4;3;1;54;1;0;0;31;1;0;0;0;12.602235360976
"86";0;0;4;3;2;32;1;1;0;21;1;0;0;0;12.5543793397984
"13";1;0;4;2;2;69;0;1;0;74;1;0;0;0;11.6670761447975
"86";0;0;4;2;1;57;0;0;0;57;1;0;0;0;13.6529916284665
"19";1;0;6;3;1;20;1;1;0;15;1;0;0;0;12.4292161968444
"19";1;0;6;1;1;75;0;0;0;75;1;0;0;0;13.325304221401
"70";1;0;6;4;1;58;1;0;0;37.5;1;0;0;0;12.8866410438833
"19";1;0;6;2;1;66;0;1;0;67;1;0;0;0;11.8844890214027
"08";1;0;4;3;1;44;1;1;0;22.6666666666667;1;0;0;0;12.5543793397984
"73";1;0;6;2;1;32;1;0;0;24.5;1;0;0;0;15.1033648462709
"68";1;1;2;2;2;28;1;0;1;22;0;1;0;0;14.8299861217472
"76";1;0;4;1;1;60;0;1;0;60;1;0;0;0;14.1156151504146
"73";1;0;4;4;1;68;1;0;0;36.5;1;0;0;0;13.6381765426814
"41";1;0;4;4;1;43;2;1;0;24.5;1;0;0;0;12.8929502130765
"23";1;0;4;5;1;51;1;1;0;30;1;0;0;0;13.1884631791089
"19";1;0;4;5;1;76;2;1;0;35;1;0;0;0;12.9159130490318
"05";1;0;4;1;2;73;0;1;0;73;1;0;0;0;14.1916612784037
"13";1;0;6;4;1;62;1;1;0;38.25;1;0;0;0;10.5431460481451
"95";1;0;4;1;1;35;0;0;0;35;1;0;0;0;13.2176735572087
"95";1;0;6;2;1;57;0;0;0;55.5;1;0;0;0;13.1223633774043
"76";1;0;4;4;1;69;0;0;0;47.25;1;0;0;0;13.8643007221337
"20";1;0;4;2;1;64;0;0;0;64.5;1;0;0;0;13.2176735572087
"20";1;0;6;1;1;28;0;1;0;28;0;0;1;0;13.1156743892535
"68";1;1;2;1;1;54;0;0;0;54;1;0;0;0;14.523546351018
"08";1;1;2;5;2;67;2;0;0;33.4;1;0;0;0;12.9198391132929
"73";1;0;6;1;1;64;0;0;0;64;1;0;0;0;13.8963222007007
"70";1;1;2;5;1;42;3;1;0;21;1;0;0;0;12.0455125805177
"73";1;0;6;3;1;40;1;1;0;23.3333333333333;1;0;0;0;11.800607537422
"05";1;1;2;2;2;55;0;1;0;54;0;1;0;0;13.8222544334976
"20";1;0;6;2;1;85;0;0;0;73;1;0;0;0;12.03863970123
"95";1;0;4;1;1;29;0;0;0;29;1;0;0;0;13.2176735572087
"73";1;0;4;1;1;57;0;0;0;57;1;0;0;0;14.8271114696428
"08";1;1;2;5;1;63;1;1;0;33.4;1;0;0;0;14.088129752739
"20";1;0;4;2;1;67;0;1;0;67.5;1;0;0;0;12.8122084491005
"20";1;0;4;1;1;50;0;0;0;50;1;0;0;0;14.0584567365747
"19";1;0;7;4;1;41;2;1;0;25;1;0;0;0;12.2666972673466
"73";1;0;6;2;1;51;0;0;0;59;1;0;0;0;13.0710700830168
"73";1;0;4;4;2;26;2;0;0;16.75;1;0;0;0;13.4408171085229
"86";0;0;4;1;1;36;0;0;0;36;1;0;0;0;12.3013828253345
"68";1;0;4;4;1;25;2;1;0;13;1;0;0;0;12.5245263766487
"08";1;1;2;4;2;58;0;1;0;80.75;1;0;0;0;12.3385618285763
"23";1;0;4;2;2;54;0;0;0;51;1;0;0;0;13.3455069287185
"23";1;0;6;4;2;46;2;0;0;32.25;1;0;0;0;15.5191823135844
"41";1;0;6;1;1;68;0;0;1;68;1;0;0;0;16.5563505818895
"20";1;0;4;1;1;53;0;0;0;53;1;0;0;0;13.3847276418718
"08";1;1;2;7;1;69;3;0;0;30.5714285714286;1;0;0;0;13.0042231351001
"20";1;0;4;2;2;63;0;0;0;59.5;1;0;0;0;13.2878778158819
"41";1;0;4;3;1;57;1;1;0;42.3333333333333;1;0;0;0;12.9702476626674
"20";1;0;6;2;1;73;0;0;0;70.5;1;0;0;0;14.3846050898542
"08";1;1;2;2;1;57;0;1;0;60;1;0;0;0;13.3320839083864
"08";1;1;2;1;1;39;0;1;0;39;1;0;0;0;13.9978321147582
"08";1;1;2;3;1;63;0;1;0;63.3333333333333;1;0;0;0;12.3602233253574
"95";0;0;6;1;1;73;0;0;0;73;1;0;0;0;11.9984332807519
"95";1;0;6;1;1;71;0;0;0;71;1;0;0;0;11.9183905730784
"08";1;1;2;4;1;38;2;0;1;23.75;1;0;0;0;13.1198602471862
"08";1;1;2;5;1;38;3;1;0;21.8;0;1;0;0;12.7873174963875
"08";1;1;2;5;1;31;3;1;0;16.6;1;0;0;0;12.6432517291279
"20";1;0;4;5;1;47;2;1;0;26.6;1;0;0;0;12.2209612580239
"08";1;1;2;2;2;62;0;1;0;44.5;1;0;0;0;13.5985975564007
"70";1;0;4;1;2;69;0;0;0;69;1;0;0;0;12.0035483814187
"95";1;0;6;3;2;27;1;1;0;21;1;0;0;0;12.6966955619786
"08";1;1;2;2;1;91;0;0;0;83.5;0;1;0;0;11.8493977015914
"20";1;0;4;4;1;47;2;1;0;28.75;1;0;0;0;13.1609428593718
"23";1;0;4;3;1;33;1;1;0;32;1;0;0;0;13.3139015893032
"23";1;0;6;4;2;71;1;0;0;44.5;1;0;0;0;12.9370373115901
"20";1;0;6;4;1;45;1;0;0;31.25;1;0;0;0;13.0675551409093
"95";1;0;4;2;2;52;1;0;0;31.5;1;0;0;0;13.2259723600233
"23";1;0;6;2;2;78;0;0;0;65;1;0;0;0;13.3046849341983
"20";1;0;6;1;1;43;0;1;0;43;1;0;0;0;13.4516671245469
"20";1;0;6;1;1;43;0;0;0;43;1;0;0;0;13.3046849341983
"41";1;0;6;1;1;26;0;0;0;26;1;0;0;0;13.7357455894954
"15";1;0;6;4;1;55;1;0;0;30.25;1;0;0;0;11.9750859167549
"15";1;0;4;3;2;55;1;0;0;28;1;0;0;0;12.4811759357751
"47";1;0;4;4;1;60;2;0;0;35.25;1;0;0;0;12.6915804613119
"13";1;0;6;1;1;36;0;0;0;36;1;0;0;0;13.7429398651294
"86";1;0;4;4;1;67;1;1;0;43.5;1;0;0;0;13.2153982433715
"13";1;0;6;1;1;76;0;0;0;76;1;0;0;0;13.251928581759
"13";1;0;6;4;1;48;1;0;0;30;1;0;0;0;12.0124373288359
"13";1;0;6;4;2;46;1;0;0;32.25;1;0;0;0;12.3238556811866
"13";1;1;2;5;2;78;2;0;0;40.2;1;0;0;0;12.1960223096767
"13";1;0;4;5;2;28;3;0;0;17.2;0;1;0;0;12.2572409321046
"15";1;0;6;3;2;32;1;0;0;30;1;0;0;0;12.1068659954467
"95";0;0;6;3;1;28;1;1;0;17.6666666666667;1;0;0;0;12.6115377536383
"41";1;0;6;5;1;33;3;1;0;14.8;1;0;0;0;12.3821245893105
"15";1;0;4;2;2;55;0;0;0;53.5;1;0;0;0;12.8992198260901
"13";1;0;4;7;1;45;5;0;0;18.1428571428571;1;0;0;0;11.5819183364572
"13";0;0;6;5;1;37;3;1;0;15;1;0;0;0;9.21034037197618
"15";0;0;6;1;1;32;0;0;0;32;1;0;0;0;12.7068479334427
"19";1;0;4;2;2;52;0;0;0;69;1;0;0;0;11.0561670624745
"08";1;1;2;2;1;47;0;1;0;46.5;1;0;0;0;13.7375490164946
"08";1;1;2;4;2;43;0;1;0;30.5;1;0;0;0;11.9803215308089
"41";1;0;4;5;1;41;2;1;0;22.6;1;0;0;0;13.1303315470535
"13";1;0;4;4;2;57;1;0;0;56.25;1;0;0;0;12.1213314170751
"13";1;0;6;2;1;72;0;0;0;70.5;1;0;0;0;12.5245263766487
"20";1;0;4;1;1;50;0;0;0;50;1;0;0;0;10.8197782844103
"86";0;0;4;3;1;32;1;1;0;23.3333333333333;1;0;0;0;12.8992198260901
"15";1;0;6;3;1;58;0;0;0;41.6666666666667;1;0;0;0;12.6207544087433
"86";0;0;4;1;1;72;0;0;0;72;1;0;0;0;12.381425533008
"13";1;0;6;10;1;44;8;0;0;14.3;1;0;0;0;11.2163147617741
"15";1;0;4;6;2;42;4;0;0;17.5;1;0;0;0;12.4999852677326
"20";1;0;6;2;1;37;0;1;0;31;1;0;0;0;13.3455069287185
"08";1;1;2;5;1;36;3;1;0;22.2;1;0;0;0;12.3194013308372
"19";1;0;6;3;1;76;1;0;0;49.6666666666667;1;0;0;0;11.0561670624745
"86";1;0;4;2;2;22;1;1;0;13;1;0;0;0;13.5659802514769
"13";1;0;6;3;2;29;2;1;0;12.6666666666667;1;0;0;0;11.9053428576859
"13";1;0;6;5;1;32;3;1;0;15.2;1;0;0;0;11.7558716435806
"86";1;0;4;5;1;57;2;1;0;26.4;1;0;0;0;12.5269476853377
"13";1;0;6;2;2;31;1;1;0;17.5;1;0;0;0;12.3238556811866
"41";1;0;4;1;1;60;0;0;0;60;1;0;0;0;17.063945185074
"47";1;0;4;5;1;52;1;1;0;31.4;1;0;0;0;13.3471056500822
"15";1;0;6;1;2;80;0;0;0;80;1;0;0;0;13.1806322855283
"13";1;0;4;5;1;37;3;1;0;19.6;1;0;0;0;12.2258752728264
"20";1;0;6;5;1;43;3;0;0;23.2;1;0;0;0;10.9108978777778
"23";1;0;4;2;2;85;0;1;0;66;1;0;0;0;12.9666837515568
"47";1;0;4;6;2;59;2;1;0;28.6666666666667;1;0;0;0;11.800607537422
"47";1;0;6;7;1;39;4;1;1;18.2857142857143;1;0;0;0;12.9682126975771
"19";1;0;6;5;1;72;2;0;0;33.6;1;0;0;0;11.9576112862317
"47";1;0;4;4;2;33;3;1;0;17;1;0;0;0;10.8029711660939
"86";0;0;4;2;2;17;2;1;0;16.5;1;0;0;0;13.222208712374
"08";1;0;6;9;1;67;3;1;0;32.4444444444444;1;0;0;0;12.2334716197183
"47";1;0;6;5;2;36;3;1;0;19.6;1;0;0;0;12.0668105781967
"86";0;0;4;1;1;32;0;0;0;32;1;0;0;0;14.4306961970545
"23";1;0;6;2;1;69;0;0;0;66.5;1;0;0;0;14.3362865125834
"13";1;0;6;3;2;33;2;1;0;19;1;0;0;0;12.0571858648225
"41";1;0;4;2;2;70;1;0;0;39.5;1;0;0;0;12.1635130311114
"08";1;0;6;4;2;41;1;1;0;25.75;1;0;0;0;12.3691122727747
"23";1;0;6;4;1;43;2;1;0;28;1;0;0;0;12.4795924041695
"47";1;0;7;1;2;68;0;0;0;68;1;0;0;0;12.3883942023241
"86";0;0;4;4;2;22;3;0;0;9;1;0;0;0;12.7868906411162
"47";1;0;4;4;1;36;0;1;0;31.75;1;0;0;0;13.0650873095846
"41";1;0;4;2;1;36;0;0;0;35.5;1;0;0;0;13.2356920627113
"73";1;1;2;8;1;61;2;1;0;23.625;1;0;0;0;13.2401464130607
"73";1;1;2;4;1;38;2;1;0;24.25;1;0;0;0;12.4490188241406
"23";1;0;6;2;1;61;0;1;0;59;1;0;0;0;12.6115377536383
"73";1;1;2;2;1;23;1;1;0;18.5;1;0;0;0;13.0710700830168
"86";0;0;4;3;2;31;1;1;0;27.3333333333333;1;0;0;0;12.0237510887362
"47";1;0;4;6;1;47;2;1;0;28.8333333333333;1;0;0;0;12.8530304436207
"73";1;1;2;3;1;37;1;1;0;30;1;0;0;0;12.7892189308758
"08";1;1;2;4;2;54;1;0;0;28;1;0;0;0;12.7152133506176
"73";1;1;2;3;2;67;1;1;0;29.6666666666667;1;0;0;0;12.7168982692962
"47";1;0;4;3;1;46;1;1;0;35.6666666666667;1;0;0;0;12.7656884334656
